category,text_to_synthesize,evolution_depth,language,gt_audio_path
Emotions,"Watching the sunset over the ocean after completing her cancer treatment, Rebecca felt peaceful acceptance wash over her as she said, ""Whatever happens now, I've lived fully and loved deeply. That's more than many people ever experience, and this quiet joy, this profound sense of just being here, now... it's a gift I'll cherish with every single breath."" Though a shadow of past pain still lingered, as she then whispered, ""Some scars, I know, will never truly fade, and that's a truth I carry with me, a constant, gentle ache beneath the peace.""",3,en,gt_audios/1107.wav
Emotions,"The child's eyes grew wide with wonder as the butterfly landed on his finger, and he breathed reverently, ""Look how beautiful its wings are! It's like holding a tiny piece of magic right in my hand!""",0,en,gt_audios/1108.wav
Emotions,"The child's eyes grew wide with wonder as the butterfly landed on his finger, and he breathed reverently, ""Look how beautiful its wings are! It's like holding a tiny piece of magic right in my hand! Did you see the tiny patterns? They're like a secret map to a fairy world, I must be so gentle!"" ""Ah! It tickles too much, it might bite! It's going to sink its tiny teeth into my skin, I just know it, please make it go away!"" he shrieked, a sudden jolt of fear replacing his awe.",3,en,gt_audios/1111.wav
Emotions,"Standing in the empty apartment after the movers had gone, Sarah traced her fingers along the wall, her voice thick with bittersweetness, ""So many memories in these rooms. It's strange to think we'll never come back here again.""",0,en,gt_audios/1112.wav
Emotions,"Standing in the empty apartment after the movers had gone, Sarah traced her fingers along the wall, her voice thick with bittersweetness, ""So many memories in these rooms. It's strange to think we'll never come back here again. I can almost hear the echoes of our laughter, our arguments, everything."" But then, a hopeful thought about their new adventure arose, ""Imagine all the wonderful new stories we'll create there! I can already picture our cozy evenings and sunny mornings, it'll be truly magical!""",3,en,gt_audios/1115.wav
Emotions,"""How could you possibly believe such an obvious lie?"" Daniel questioned incredulously, his eyebrows raised in disbelief. ""The story doesn't even make logical sense if you think about it for more than five seconds!""",0,en,gt_audios/1116.wav
Emotions,"""Look, I am genuinely trying to understand this."" Daniel said, his voice strained, before his incredulity finally boiled over: ""How could you possibly believe such an obvious lie? It's so patently false, it's almost laughable if it weren't so infuriating!"" Daniel questioned incredulously, his eyebrows raised in disbelief. ""The story doesn't even make logical sense if you think about it for more than five seconds! And you expect me to just nod along? What do you take me for, a complete fool?""",3,en,gt_audios/1119.wav
Syntactic Complexity,The complex houses married and single soldiers and their families.,0,en,gt_audios/1120.wav
Syntactic Complexity,"The complex not only houses married soldiers with their accompanying families, but also, with equal diligence, ensures single soldiers are provided with separate quarters.",3,en,gt_audios/1123.wav
Syntactic Complexity,Time flies like an arrow; fruit flies like a banana.,0,en,gt_audios/1124.wav
Syntactic Complexity,"Time flies like an arrow, moments like fleeting shadows, and aspirations, perhaps, like distant stars; fruit flies, predictably, like a banana, and other insects, other fruits.",3,en,gt_audios/1127.wav
Syntactic Complexity,The rat the cat the dog chased killed ate the malt.,0,en,gt_audios/1128.wav
Syntactic Complexity,"By not every rat the cat the dog chased killed, a fact whose import few contest, nor by every mouse similarly pursued, was the malt eaten.",3,en,gt_audios/1131.wav
Syntactic Complexity,"After the writer the editor the publisher hired fired quit, the company found itself in quite a bind.",0,en,gt_audios/1132.wav
Syntactic Complexity,"After the writer the editor the publisher hired fired quit, the company not only endured scrutiny and faced a minute inspection of every detail, but also, in a minute, saw its projects stall.",3,en,gt_audios/1135.wav
Syntactic Complexity,The old man the boats on the shore were manned by had a long history of seafaring.,0,en,gt_audios/1136.wav
Syntactic Complexity,"A long history of seafaring and, indeed, a profound knowledge of the sea were possessed by the old man, a truly seasoned and wise mariner, the boats on the shore were manned by.",3,en,gt_audios/1139.wav
Syntactic Complexity,"Anyone who feels that if so many more students whom we haven't actually admitted are sitting in on the course than ones we have that the room had to be changed, then probably auditors will have to be excluded, is likely to agree that the curriculum needs revision.",0,en,gt_audios/1140.wav
Syntactic Complexity,"Anyone who feels that if so many more students whom we haven't actually admitted are sitting in on the course than ones we have that the room had to be changed, then probably auditors will have to be excluded, is likely to agree not only that the curriculum needs revision, and indeed swift action, but also, and quite critically, that resources must be reallocated.",3,en,gt_audios/1143.wav
Syntactic Complexity,"While John, who had been working late every night for a month on his novel, finally took a break to enjoy the fresh air, his neighbor, a painter who often found inspiration in the midnight moon, was just beginning her creative process.",0,en,gt_audios/1144.wav
Syntactic Complexity,"While John, who had been working late every night for a month on his novel, his focus utterly depleted, his creative well seemingly dry, finally took a break to enjoy the fresh air and to clear his weary, overworked mind, his neighbor, a painter who often found inspiration in the midnight moon, was just beginning her creative process.",3,en,gt_audios/1147.wav
Syntactic Complexity,"In the old village with its winding roads, colorful marketplaces, a sense of history that permeates every brick, and a single traffic light, you'll find peace and simplicity.",0,en,gt_audios/1148.wav
Syntactic Complexity,"In the old village with its winding roads, colorful marketplaces, a sense of history that permeates every brick — a palpable presence in the very air — and a single traffic light, you'll find peace, and the townsfolk, quiet contentment, and furthermore every visitor, true solace.",3,en,gt_audios/1151.wav
Syntactic Complexity,The chef seasoning the fish tossed it gently.,0,en,gt_audios/1152.wav
